combo,n_components,tp_pct,n_trades,n_signals_raw,hit_rate,avg_days_to_tp,avg_win_return,failure_mean,failure_median,avg_mfe,avg_mae,expected_value
BB<10 + RET20<-5,2,10,7,46,71.4286,45.8000,9.7651,-2.7224,-2.7224,8.9605,-7.1905,6.1972
RET20<-5 + RET5<-3,2,10,7,41,71.4286,45.8000,9.7651,-2.7224,-2.7224,8.9605,-7.1905,6.1972
RSI<40 + RET20<-5 + RET5<-3,3,10,7,39,71.4286,45.8000,9.7651,-2.7224,-2.7224,8.9605,-7.1905,6.1972
BB<20 + RET20<-5 + RET5<-3,3,10,7,39,71.4286,45.8000,9.7651,-2.7224,-2.7224,8.9605,-7.1905,6.1972
BB<20 + BB<10 + RET20<-5,3,10,7,46,71.4286,45.8000,9.7651,-2.7224,-2.7224,8.9605,-7.1905,6.1972
BB<10 + RET20<-5 + RET5<-3,3,10,7,36,71.4286,45.8000,9.7651,-2.7224,-2.7224,8.9605,-7.1905,6.1972
RSI<40 + DD<=-10 + GOLDEN,3,15,2,40,50.0000,158.0000,15.0448,-2.6810,-2.6810,11.1863,-11.4223,6.1819
DD<=-15 + STREAK>=5 + RET20<-5,3,5,4,27,100.0000,10.2500,6.1744,0.0000,0.0000,6.4741,-4.2092,6.1744
52W<30 + STREAK>=10 + RET20<-5,3,10,2,24,50.0000,11.0000,10.4715,1.8706,1.8706,9.3609,-4.4557,6.1711
52W<30 + STREAK>=5 + STREAK>=10,3,10,2,41,50.0000,11.0000,10.4715,1.8706,1.8706,9.3609,-4.4557,6.1711
52W<30 + STREAK>=10,2,10,2,41,50.0000,11.0000,10.4715,1.8706,1.8706,9.3609,-4.4557,6.1711
52W<30 + DD<=-10 + STREAK>=10,3,10,2,41,50.0000,11.0000,10.4715,1.8706,1.8706,9.3609,-4.4557,6.1711
RSI<35 + DD<=-10 + GOLDEN,3,15,2,22,50.0000,156.0000,15.0028,-2.6810,-2.6810,11.1236,-11.0731,6.1609
RSI<35 + RET20<-5 + RET5<-3,3,10,7,29,71.4286,44.8000,9.7054,-2.7224,-2.7224,8.8684,-6.8797,6.1546
RSI<35 + BB<10 + RET20<-5,3,10,7,33,71.4286,44.8000,9.7054,-2.7224,-2.7224,8.8684,-6.8797,6.1546
RSI<35 + RSI<40 + RET20<-5,3,10,7,42,71.4286,44.8000,9.7054,-2.7224,-2.7224,8.8684,-6.8797,6.1546
RSI<35 + RET20<-5,2,10,7,42,71.4286,44.8000,9.7054,-2.7224,-2.7224,8.8684,-6.8797,6.1546
RSI<35 + BB<20 + RET20<-5,3,10,7,40,71.4286,44.8000,9.7054,-2.7224,-2.7224,8.8684,-6.8797,6.1546
BB<20,1,20,4,169,50.0000,171.0000,20.7022,-8.5066,-8.5066,14.9161,-11.8860,6.0978
DD<=-15 + STREAK>=10 + RET20<-5,3,5,4,21,100.0000,7.5000,6.0967,0.0000,0.0000,6.2863,-1.3201,6.0967
DD<=-15 + STREAK>=10 + vsMA75<-5,3,5,3,21,100.0000,6.3333,6.0927,0.0000,0.0000,6.3296,-1.5800,6.0927
RSI<40 + DD<=-15 + STREAK>=5,3,5,6,20,100.0000,13.1667,6.0429,0.0000,0.0000,6.4133,-3.9645,6.0429
DD<=-10 + DD<=-15 + STREAK>=5,3,5,6,36,100.0000,13.1667,6.0429,0.0000,0.0000,6.4133,-3.9645,6.0429
DD<=-15 + STREAK>=5,2,5,6,36,100.0000,13.1667,6.0429,0.0000,0.0000,6.4133,-3.9645,6.0429
DD<=-15 + STREAK>=5 + vsMA75<-5,3,20,2,30,0.0000,,20.0000,5.9984,5.9984,13.0067,-9.2712,5.9984
RSI<40 + DD<=-15 + STREAK>=5,3,20,2,20,0.0000,,20.0000,5.9984,5.9984,13.0067,-9.2712,5.9984
RSI<40 + DD<=-15 + STREAK>=5,3,15,2,20,0.0000,,15.0000,5.9984,5.9984,13.0067,-9.2712,5.9984
DD<=-15 + STREAK>=5,2,15,2,36,0.0000,,15.0000,5.9984,5.9984,13.0067,-9.2712,5.9984
DD<=-15 + STREAK>=5,2,20,2,36,0.0000,,20.0000,5.9984,5.9984,13.0067,-9.2712,5.9984
DD<=-10 + DD<=-15 + STREAK>=5,3,20,2,36,0.0000,,20.0000,5.9984,5.9984,13.0067,-9.2712,5.9984
DD<=-10 + DD<=-15 + STREAK>=5,3,15,2,36,0.0000,,15.0000,5.9984,5.9984,13.0067,-9.2712,5.9984
DD<=-15 + STREAK>=5 + vsMA75<-5,3,15,2,30,0.0000,,15.0000,5.9984,5.9984,13.0067,-9.2712,5.9984
DD<=-10 + RET20<-5 + vsMA25<-5,3,10,4,27,50.0000,53.5000,9.8022,1.9986,1.9986,9.3052,-8.9976,5.9004
52W<30 + DD<=-10 + vsMA75<-5,3,5,5,38,100.0000,31.8000,5.8990,0.0000,0.0000,6.3494,-3.4175,5.8990
52W<30 + RET20<-5 + vsMA75<-5,3,5,5,30,100.0000,31.8000,5.8990,0.0000,0.0000,6.3494,-3.4175,5.8990
52W<30 + vsMA75<-5,2,5,5,38,100.0000,31.8000,5.8990,0.0000,0.0000,6.3494,-3.4175,5.8990
RSI<40 + 52W<30 + vsMA75<-5,3,5,5,20,100.0000,31.8000,5.8990,0.0000,0.0000,6.3494,-3.4175,5.8990
BB<20 + 52W<30 + vsMA75<-5,3,5,5,22,100.0000,31.8000,5.8990,0.0000,0.0000,6.3494,-3.4175,5.8990
52W<30 + DD<=-15 + STREAK>=5,3,5,4,25,100.0000,15.2500,5.8900,0.0000,0.0000,6.1543,-3.8639,5.8900
DD<=-10 + RET5<-3 + GOLDEN,3,15,2,23,50.0000,161.0000,14.4313,-2.6810,-2.6810,11.3921,-11.9071,5.8752
RSI<40 + BB<20 + vsMA75<-5,3,10,5,36,60.0000,23.6667,9.3715,0.4834,0.4834,8.5689,-8.2038,5.8163
BB<10 + vsMA75<-5,2,10,5,29,60.0000,23.6667,9.3715,0.4834,0.4834,8.5689,-8.2038,5.8163
RSI<40 + BB<10 + vsMA75<-5,3,10,5,29,60.0000,23.6667,9.3715,0.4834,0.4834,8.5689,-8.2038,5.8163
RSI<40 + vsMA75<-5,2,10,5,38,60.0000,23.6667,9.3715,0.4834,0.4834,8.5689,-8.2038,5.8163
BB<20 + vsMA75<-5,2,10,5,40,60.0000,23.6667,9.3715,0.4834,0.4834,8.5689,-8.2038,5.8163
BB<20 + BB<10 + vsMA75<-5,3,10,5,29,60.0000,23.6667,9.3715,0.4834,0.4834,8.5689,-8.2038,5.8163
DD<=-10 + vsMA25<-5 + vsMA75<-5,3,5,6,22,100.0000,9.0000,5.8132,0.0000,0.0000,6.2306,-4.0951,5.8132
52W<30 + DD<=-10 + STREAK>=10,3,5,3,41,100.0000,45.0000,5.8103,0.0000,0.0000,5.9686,-3.3115,5.8103
52W<30 + STREAK>=10,2,5,3,41,100.0000,45.0000,5.8103,0.0000,0.0000,5.9686,-3.3115,5.8103
52W<30 + STREAK>=5 + STREAK>=10,3,5,3,41,100.0000,45.0000,5.8103,0.0000,0.0000,5.9686,-3.3115,5.8103
52W<30 + STREAK>=10 + RET20<-5,3,5,3,24,100.0000,45.0000,5.8103,0.0000,0.0000,5.9686,-3.3115,5.8103
RSI<40 + vsMA25<-5 + vsMA75<-5,3,5,7,20,100.0000,8.2857,5.8013,0.0000,0.0000,6.1591,-3.5883,5.8013
vsMA25<-5 + vsMA75<-5,2,5,7,23,100.0000,8.2857,5.8013,0.0000,0.0000,6.1591,-3.5883,5.8013
RET20<-5 + vsMA25<-5 + vsMA75<-5,3,5,7,23,100.0000,8.2857,5.8013,0.0000,0.0000,6.1591,-3.5883,5.8013
DD<=-10 + RET20<-5 + GOLDEN,3,10,3,39,66.6667,83.0000,9.7342,-2.2273,-2.2273,7.5346,-11.1262,5.7470
RSI<40 + STREAK>=5 + RET5<-3,3,5,8,21,100.0000,13.6250,5.7342,0.0000,0.0000,6.0256,-3.4989,5.7342
RSI<40 + BB<10 + 52W<20,3,10,3,27,66.6667,6.0000,9.6427,-2.1459,-2.1459,10.3015,-4.8718,5.7132
RSI<40 + 52W<30 + 52W<20,3,10,3,30,66.6667,6.0000,9.6427,-2.1459,-2.1459,10.3015,-4.8718,5.7132
RSI<40 + BB<20 + 52W<20,3,10,3,29,66.6667,6.0000,9.6427,-2.1459,-2.1459,10.3015,-4.8718,5.7132
RSI<40 + 52W<20,2,10,3,30,66.6667,6.0000,9.6427,-2.1459,-2.1459,10.3015,-4.8718,5.7132
52W<30 + DD<=-10 + RET5<-3,3,5,5,27,100.0000,36.8000,5.7088,0.0000,0.0000,6.1031,-4.1767,5.7088
BB<10 + 52W<30 + DD<=-10,3,5,6,30,100.0000,32.6667,5.7084,0.0000,0.0000,6.0897,-3.5490,5.7084
RET20<-5 + RET5<-3 + vsMA75<-5,3,10,4,20,50.0000,24.5000,9.2142,2.1829,2.1829,8.0643,-8.7651,5.6985
DD<=-10 + DD<=-15 + RET20<-5,3,5,5,31,80.0000,6.0000,6.3991,2.8772,2.8772,6.1484,-3.8781,5.6947
DD<=-15 + RET20<-5,2,5,5,31,80.0000,6.0000,6.3991,2.8772,2.8772,6.1484,-3.8781,5.6947
RET20<-5,1,10,6,118,66.6667,52.5000,9.7585,-2.4961,-2.4961,9.6901,-6.3903,5.6736
RSI<40 + BB<20 + RET20<-5,3,10,6,63,66.6667,52.5000,9.7585,-2.4961,-2.4961,9.6901,-6.3903,5.6736
RSI<40 + RET20<-5,2,10,6,72,66.6667,52.5000,9.7585,-2.4961,-2.4961,9.6901,-6.3903,5.6736
BB<20 + RET20<-5,2,10,6,67,66.6667,52.5000,9.7585,-2.4961,-2.4961,9.6901,-6.3903,5.6736
52W<30 + vsMA25<-5,2,5,7,20,100.0000,11.1429,5.6692,0.0000,0.0000,6.2232,-2.2145,5.6692
BB<20 + STREAK>=5 + RET5<-3,3,5,8,22,100.0000,15.0000,5.6642,0.0000,0.0000,5.9472,-3.8430,5.6642
DD<=-10 + STREAK>=5 + RET5<-3,3,5,8,24,100.0000,16.3750,5.6613,0.0000,0.0000,5.9444,-3.8456,5.6613
STREAK>=5 + RET5<-3,2,5,8,24,100.0000,16.3750,5.6613,0.0000,0.0000,5.9444,-3.8456,5.6613
52W<30 + STREAK>=10 + vsMA75<-5,3,5,3,20,100.0000,8.6667,5.6561,0.0000,0.0000,6.0492,-3.0183,5.6561
RSI<40 + 52W<30 + RET5<-3,3,5,7,32,100.0000,34.2857,5.6394,0.0000,0.0000,6.0555,-3.6806,5.6394
RSI<35 + 52W<30 + RET5<-3,3,5,9,21,100.0000,16.3333,5.6140,0.0000,0.0000,6.0170,-2.7216,5.6140
RET5<-3 + GOLDEN,2,10,4,55,75.0000,125.3333,10.1174,-7.9724,-7.9724,8.2771,-10.1320,5.5950
DD<=-15 + RET20<-5 + vsMA75<-5,3,5,4,30,75.0000,4.3333,6.4960,2.8772,2.8772,6.1463,-4.7125,5.5913
RSI<40 + 52W<30 + STREAK>=5,3,5,7,24,100.0000,14.7143,5.5863,0.0000,0.0000,5.8909,-2.6879,5.5863
DD<=-10 + RET20<-5 + vsMA25<-5,3,5,7,27,100.0000,17.2857,5.5796,0.0000,0.0000,5.9023,-4.3913,5.5796
RSI<40 + DD<=-15,2,5,7,25,85.7143,9.6667,6.0878,2.2760,2.2760,6.0515,-3.5651,5.5432
DD<=-10 + DD<=-15,2,5,7,41,85.7143,9.6667,6.0878,2.2760,2.2760,6.0515,-3.5651,5.5432
RSI<40 + DD<=-10 + DD<=-15,3,5,7,25,85.7143,9.6667,6.0878,2.2760,2.2760,6.0515,-3.5651,5.5432
BB<20 + DD<=-15,2,5,7,22,85.7143,9.6667,6.0878,2.2760,2.2760,6.0515,-3.5651,5.5432
RSI<40 + DD<=-15 + RET5<-3,3,5,7,21,85.7143,9.6667,6.0878,2.2760,2.2760,6.0515,-3.5651,5.5432
BB<20 + DD<=-10 + DD<=-15,3,5,7,22,85.7143,9.6667,6.0878,2.2760,2.2760,6.0515,-3.5651,5.5432
DD<=-15,1,5,7,41,85.7143,9.6667,6.0878,2.2760,2.2760,6.0515,-3.5651,5.5432
DD<=-10 + DD<=-15 + RET5<-3,3,5,7,22,85.7143,9.6667,6.0878,2.2760,2.2760,6.0515,-3.5651,5.5432
BB<20 + DD<=-15 + RET5<-3,3,5,7,21,85.7143,9.6667,6.0878,2.2760,2.2760,6.0515,-3.5651,5.5432
DD<=-15 + RET5<-3,2,5,7,22,85.7143,9.6667,6.0878,2.2760,2.2760,6.0515,-3.5651,5.5432
RSI<40 + BB<20 + DD<=-15,3,5,7,22,85.7143,9.6667,6.0878,2.2760,2.2760,6.0515,-3.5651,5.5432
52W<30 + DD<=-10,2,5,6,84,100.0000,34.3333,5.5318,0.0000,0.0000,5.9257,-3.8776,5.5318
BB<20 + 52W<30 + DD<=-10,3,5,6,42,100.0000,34.3333,5.5318,0.0000,0.0000,5.9257,-3.8776,5.5318
RSI<40 + 52W<30 + DD<=-10,3,5,6,38,100.0000,34.3333,5.5318,0.0000,0.0000,5.9257,-3.8776,5.5318
52W<30 + DD<=-10 + RET20<-5,3,5,6,48,100.0000,33.5000,5.5235,0.0000,0.0000,5.9020,-3.7139,5.5235
RSI<35 + RET20<-5 + vsMA25<-5,3,5,9,21,100.0000,15.7778,5.5220,0.0000,0.0000,5.8826,-3.5325,5.5220
BB<10 + RET20<-5 + vsMA25<-5,3,5,9,23,100.0000,15.7778,5.5220,0.0000,0.0000,5.8826,-3.5325,5.5220
RET20<-5 + vsMA25<-5,2,5,9,31,100.0000,15.7778,5.5220,0.0000,0.0000,5.8826,-3.5325,5.5220
RSI<40 + RET20<-5 + vsMA25<-5,3,5,9,28,100.0000,15.7778,5.5220,0.0000,0.0000,5.8826,-3.5325,5.5220
RET20<-5 + RET5<-3 + vsMA25<-5,3,5,9,25,100.0000,15.7778,5.5220,0.0000,0.0000,5.8826,-3.5325,5.5220
BB<20 + RET20<-5 + vsMA25<-5,3,5,9,27,100.0000,15.7778,5.5220,0.0000,0.0000,5.8826,-3.5325,5.5220
BB<10 + 52W<30 + RET20<-5,3,5,8,25,100.0000,29.7500,5.5074,0.0000,0.0000,5.8150,-2.9534,5.5074
BB<20 + 52W<30 + STREAK>=5,3,5,7,29,100.0000,16.2857,5.5063,0.0000,0.0000,5.8013,-3.0811,5.5063
RSI<35 + 52W<30 + DD<=-10,3,5,6,22,100.0000,33.3333,5.5015,0.0000,0.0000,5.8801,-3.7329,5.5015
RSI<40 + BB<10 + 52W<30,3,5,8,38,100.0000,32.5000,5.4974,0.0000,0.0000,5.9493,-3.7317,5.4974
52W<30 + RET20<-5 + RET5<-3,3,5,7,23,100.0000,32.2857,5.4790,0.0000,0.0000,5.7853,-3.3168,5.4790
52W<30 + STREAK>=5 + RET20<-5,3,5,7,37,100.0000,13.7143,5.4768,0.0000,0.0000,5.7968,-2.4720,5.4768
DD<=-15 + vsMA75<-5,2,5,5,35,80.0000,6.5000,6.2762,2.2760,2.2760,6.1536,-4.4935,5.4762
RSI<40 + DD<=-15 + vsMA75<-5,3,5,5,21,80.0000,6.5000,6.2762,2.2760,2.2760,6.1536,-4.4935,5.4762
DD<=-10 + DD<=-15 + vsMA75<-5,3,5,5,35,80.0000,6.5000,6.2762,2.2760,2.2760,6.1536,-4.4935,5.4762
RSI<35 + BB<20,2,10,6,49,66.6667,51.5000,9.6893,-3.0226,-3.0226,9.1834,-6.3462,5.4520
RSI<35 + BB<20 + BB<10,3,10,6,42,66.6667,51.5000,9.6893,-3.0226,-3.0226,9.1834,-6.3462,5.4520
RSI<35 + RSI<40 + RET5<-3,3,10,6,38,66.6667,51.5000,9.6893,-3.0226,-3.0226,9.1834,-6.3462,5.4520
RSI<35 + RSI<40 + BB<20,3,10,6,49,66.6667,51.5000,9.6893,-3.0226,-3.0226,9.1834,-6.3462,5.4520
RSI<35 + RSI<40,2,10,6,51,66.6667,51.5000,9.6893,-3.0226,-3.0226,9.1834,-6.3462,5.4520
RSI<35 + RSI<40 + BB<10,3,10,6,42,66.6667,51.5000,9.6893,-3.0226,-3.0226,9.1834,-6.3462,5.4520
RSI<35,1,10,6,51,66.6667,51.5000,9.6893,-3.0226,-3.0226,9.1834,-6.3462,5.4520
RSI<35 + RET5<-3,2,10,6,38,66.6667,51.5000,9.6893,-3.0226,-3.0226,9.1834,-6.3462,5.4520
RSI<35 + BB<10,2,10,6,42,66.6667,51.5000,9.6893,-3.0226,-3.0226,9.1834,-6.3462,5.4520
RSI<35 + BB<10 + RET5<-3,3,10,6,38,66.6667,51.5000,9.6893,-3.0226,-3.0226,9.1834,-6.3462,5.4520
RSI<35 + BB<20 + RET5<-3,3,10,6,38,66.6667,51.5000,9.6893,-3.0226,-3.0226,9.1834,-6.3462,5.4520
BB<10 + 52W<30,2,5,8,47,100.0000,34.2500,5.4511,0.0000,0.0000,5.9028,-3.7735,5.4511
BB<20 + BB<10 + 52W<30,3,5,8,47,100.0000,34.2500,5.4511,0.0000,0.0000,5.9028,-3.7735,5.4511
RSI<35 + BB<10 + 52W<30,3,5,8,23,100.0000,30.6250,5.4355,0.0000,0.0000,5.8275,-3.3388,5.4355
RSI<40 + DD<=-10 + RET20<-5,3,15,3,50,33.3333,97.0000,15.1455,0.5619,0.5619,12.7996,-8.9279,5.4231
RSI<35 + DD<=-10 + RET20<-5,3,15,3,32,33.3333,97.0000,15.1455,0.5619,0.5619,12.7996,-8.9279,5.4231
BB<10 + DD<=-10 + RET20<-5,3,15,3,31,33.3333,97.0000,15.1455,0.5619,0.5619,12.7996,-8.9279,5.4231
DD<=-10 + RET20<-5 + vsMA25<-5,3,15,3,27,33.3333,97.0000,15.1455,0.5619,0.5619,12.7996,-8.9279,5.4231
BB<20 + DD<=-10 + RET20<-5,3,15,3,43,33.3333,97.0000,15.1455,0.5619,0.5619,12.7996,-8.9279,5.4231
DD<=-10 + RET20<-5 + RET5<-3,3,15,3,29,33.3333,97.0000,15.1455,0.5619,0.5619,12.7996,-8.9279,5.4231
DD<=-10 + RET20<-5,2,15,3,82,33.3333,97.0000,15.1455,0.5619,0.5619,12.7996,-8.9279,5.4231
RET20<-5 + RET5<-3 + vsMA75<-5,3,5,5,20,80.0000,36.7500,6.0579,2.8772,2.8772,5.6524,-7.1163,5.4217
52W<30 + RET5<-3,2,5,7,37,100.0000,37.4286,5.4146,0.0000,0.0000,5.8856,-4.2540,5.4146
BB<20 + 52W<30 + RET5<-3,3,5,7,34,100.0000,37.4286,5.4146,0.0000,0.0000,5.8856,-4.2540,5.4146
BB<10 + 52W<30 + RET5<-3,3,5,7,31,100.0000,37.4286,5.4146,0.0000,0.0000,5.8856,-4.2540,5.4146
BB<10 + 52W<30 + STREAK>=5,3,5,6,21,100.0000,17.1667,5.4145,0.0000,0.0000,5.7057,-3.5814,5.4145
BB<20 + 52W<30 + RET5<-3,3,10,4,34,75.0000,55.0000,9.6709,-7.4353,-7.4353,10.0299,-6.0464,5.3943
BB<10 + 52W<30 + RET5<-3,3,10,4,31,75.0000,55.0000,9.6709,-7.4353,-7.4353,10.0299,-6.0464,5.3943
BB<10 + 52W<30,2,10,4,47,75.0000,55.0000,9.6709,-7.4353,-7.4353,10.0299,-6.0464,5.3943
BB<20 + 52W<30,2,10,4,64,75.0000,55.0000,9.6709,-7.4353,-7.4353,10.0299,-6.0464,5.3943
BB<20 + BB<10 + 52W<30,3,10,4,47,75.0000,55.0000,9.6709,-7.4353,-7.4353,10.0299,-6.0464,5.3943
52W<30 + RET5<-3,2,10,4,37,75.0000,55.0000,9.6709,-7.4353,-7.4353,10.0299,-6.0464,5.3943
52W<30 + STREAK>=5 + vsMA75<-5,3,5,5,33,100.0000,10.6000,5.3942,0.0000,0.0000,5.8493,-3.0519,5.3942
DD<=-15 + STREAK>=10,2,5,6,25,83.3333,8.2000,5.9967,2.3167,2.3167,5.6215,-0.9605,5.3834
DD<=-15 + STREAK>=5 + STREAK>=10,3,5,6,25,83.3333,8.2000,5.9967,2.3167,2.3167,5.6215,-0.9605,5.3834
DD<=-10 + DD<=-15 + STREAK>=10,3,5,6,25,83.3333,8.2000,5.9967,2.3167,2.3167,5.6215,-0.9605,5.3834
52W<30 + RET20<-5,2,5,8,58,100.0000,31.0000,5.3749,0.0000,0.0000,5.6919,-3.1999,5.3749
BB<20 + 52W<30 + RET20<-5,3,5,8,35,100.0000,31.0000,5.3749,0.0000,0.0000,5.6919,-3.1999,5.3749
RSI<40 + 52W<30 + RET20<-5,3,5,8,37,100.0000,31.0000,5.3749,0.0000,0.0000,5.6919,-3.1999,5.3749
RET5<-3 + vsMA75<-5,2,5,6,28,83.3333,31.8000,5.9929,2.2760,2.2760,5.5651,-6.7236,5.3734
52W<30 + DD<=-10 + RET5<-3,3,10,3,27,66.6667,9.0000,9.6680,-3.2176,-3.2176,10.0926,-5.9705,5.3728
RSI<40 + BB<20 + 52W<30,3,5,8,48,100.0000,33.7500,5.3649,0.0000,0.0000,5.8263,-3.9782,5.3649
RSI<40 + 52W<30,2,5,8,53,100.0000,33.7500,5.3649,0.0000,0.0000,5.8263,-3.9782,5.3649
RSI<35 + 52W<30 + RET20<-5,3,5,8,24,100.0000,30.8750,5.3585,0.0000,0.0000,5.6755,-3.2141,5.3585
52W<30 + 52W<20 + DD<=-10,3,10,3,33,66.6667,6.0000,9.6427,-3.2176,-3.2176,10.2708,-4.0903,5.3560
RSI<40 + 52W<20 + DD<=-10,3,10,3,22,66.6667,6.0000,9.6427,-3.2176,-3.2176,10.2708,-4.0903,5.3560
52W<20 + DD<=-10,2,10,3,33,66.6667,6.0000,9.6427,-3.2176,-3.2176,10.2708,-4.0903,5.3560
BB<20 + 52W<20 + DD<=-10,3,10,3,24,66.6667,6.0000,9.6427,-3.2176,-3.2176,10.2708,-4.0903,5.3560
BB<10 + STREAK>=5 + RET5<-3,3,5,7,20,100.0000,16.5714,5.3433,0.0000,0.0000,5.6340,-4.0571,5.3433
52W<30,1,5,8,123,100.0000,35.5000,5.3186,0.0000,0.0000,5.7798,-4.0199,5.3186
BB<20 + 52W<30,2,5,8,64,100.0000,35.5000,5.3186,0.0000,0.0000,5.7798,-4.0199,5.3186
RSI<35 + BB<20 + 52W<30,3,5,8,26,100.0000,31.8750,5.3030,0.0000,0.0000,5.7044,-3.5852,5.3030
RSI<35 + 52W<30,2,5,8,28,100.0000,31.8750,5.3030,0.0000,0.0000,5.7044,-3.5852,5.3030
RSI<35 + RSI<40 + 52W<30,3,5,8,28,100.0000,31.8750,5.3030,0.0000,0.0000,5.7044,-3.5852,5.3030
DD<=-10 + RET5<-3 + vsMA75<-5,3,5,5,27,80.0000,38.7500,6.0586,2.2760,2.2760,5.5322,-7.9588,5.3021
52W<30 + DD<=-10 + STREAK>=5,3,5,7,65,100.0000,18.2857,5.2614,0.0000,0.0000,5.5477,-3.3298,5.2614
52W<30 + STREAK>=5,2,5,7,65,100.0000,18.2857,5.2614,0.0000,0.0000,5.5477,-3.3298,5.2614
RET5<-3,1,20,5,106,20.0000,72.0000,18.6983,1.8936,0.1069,12.0370,-11.5107,5.2545
DD<=-15 + STREAK>=5 + RET20<-5,3,15,2,27,0.0000,,15.0000,5.2340,5.2340,14.2660,-8.2076,5.2340
DD<=-15 + STREAK>=5 + RET20<-5,3,20,2,27,0.0000,,20.0000,5.2340,5.2340,14.2660,-8.2076,5.2340
STREAK>=5 + STREAK>=20,2,5,3,40,100.0000,34.6667,5.2225,0.0000,0.0000,5.4267,-2.1672,5.2225
STREAK>=20,1,5,3,40,100.0000,34.6667,5.2225,0.0000,0.0000,5.4267,-2.1672,5.2225
DD<=-10 + STREAK>=5 + STREAK>=20,3,5,3,40,100.0000,34.6667,5.2225,0.0000,0.0000,5.4267,-2.1672,5.2225
DD<=-10 + STREAK>=10 + STREAK>=20,3,5,3,40,100.0000,34.6667,5.2225,0.0000,0.0000,5.4267,-2.1672,5.2225
DD<=-10 + STREAK>=20,2,5,3,40,100.0000,34.6667,5.2225,0.0000,0.0000,5.4267,-2.1672,5.2225
STREAK>=10 + STREAK>=20,2,5,3,40,100.0000,34.6667,5.2225,0.0000,0.0000,5.4267,-2.1672,5.2225
STREAK>=5 + STREAK>=10 + STREAK>=20,3,5,3,40,100.0000,34.6667,5.2225,0.0000,0.0000,5.4267,-2.1672,5.2225
BB<20 + DD<=-10 + vsMA25<-5,3,5,7,25,100.0000,22.1429,5.2093,0.0000,0.0000,5.4992,-5.2411,5.2093
RSI<40 + DD<=-10 + vsMA25<-5,3,5,7,26,100.0000,22.1429,5.2093,0.0000,0.0000,5.4992,-5.2411,5.2093
BB<10 + DD<=-10 + vsMA25<-5,3,5,7,21,100.0000,22.1429,5.2093,0.0000,0.0000,5.4992,-5.2411,5.2093
DD<=-10 + RET5<-3 + vsMA25<-5,3,5,7,23,100.0000,22.1429,5.2093,0.0000,0.0000,5.4992,-5.2411,5.2093
RSI<35 + DD<=-10 + vsMA25<-5,3,5,7,20,100.0000,22.1429,5.2093,0.0000,0.0000,5.4992,-5.2411,5.2093
DD<=-10 + vsMA25<-5,2,5,7,29,100.0000,22.1429,5.2093,0.0000,0.0000,5.4992,-5.2411,5.2093
vsMA75<-5,1,5,8,67,87.5000,25.1429,6.0236,-0.5218,-0.5218,5.8312,-5.4582,5.2054
vsMA75<-5 + GOLDEN,2,5,7,25,85.7143,7.1667,6.1415,-0.5218,-0.5218,5.9048,-4.9603,5.1896
BB<20 + BB<10 + vsMA25<-5,3,5,9,26,100.0000,20.0000,5.1548,0.0000,0.0000,5.5770,-4.4636,5.1548
BB<20 + RET5<-3 + vsMA25<-5,3,5,9,28,100.0000,20.0000,5.1548,0.0000,0.0000,5.5770,-4.4636,5.1548
BB<20 + vsMA25<-5,2,5,9,30,100.0000,20.0000,5.1548,0.0000,0.0000,5.5770,-4.4636,5.1548
RSI<40 + BB<20 + vsMA25<-5,3,5,9,30,100.0000,20.0000,5.1548,0.0000,0.0000,5.5770,-4.4636,5.1548
RSI<40 + BB<10 + vsMA25<-5,3,5,9,26,100.0000,20.0000,5.1548,0.0000,0.0000,5.5770,-4.4636,5.1548
RSI<35 + BB<10 + vsMA25<-5,3,5,9,24,100.0000,20.0000,5.1548,0.0000,0.0000,5.5770,-4.4636,5.1548
RSI<40 + RET5<-3 + vsMA25<-5,3,5,9,28,100.0000,20.0000,5.1548,0.0000,0.0000,5.5770,-4.4636,5.1548
RSI<35 + RSI<40 + vsMA25<-5,3,5,9,24,100.0000,20.0000,5.1548,0.0000,0.0000,5.5770,-4.4636,5.1548
RET5<-3 + vsMA25<-5,2,5,9,28,100.0000,20.0000,5.1548,0.0000,0.0000,5.5770,-4.4636,5.1548
RSI<35 + RET5<-3 + vsMA25<-5,3,5,9,23,100.0000,20.0000,5.1548,0.0000,0.0000,5.5770,-4.4636,5.1548
vsMA25<-5,1,5,9,34,100.0000,20.0000,5.1548,0.0000,0.0000,5.5770,-4.4636,5.1548
RSI<35 + BB<20 + vsMA25<-5,3,5,9,24,100.0000,20.0000,5.1548,0.0000,0.0000,5.5770,-4.4636,5.1548
BB<10 + vsMA25<-5,2,5,9,26,100.0000,20.0000,5.1548,0.0000,0.0000,5.5770,-4.4636,5.1548
RSI<40 + vsMA25<-5,2,5,9,31,100.0000,20.0000,5.1548,0.0000,0.0000,5.5770,-4.4636,5.1548
BB<10 + RET5<-3 + vsMA25<-5,3,5,9,25,100.0000,20.0000,5.1548,0.0000,0.0000,5.5770,-4.4636,5.1548
RSI<35 + vsMA25<-5,2,5,9,24,100.0000,20.0000,5.1548,0.0000,0.0000,5.5770,-4.4636,5.1548
RSI<40 + DD<=-10 + RET5<-3,3,20,3,40,33.3333,109.0000,21.3351,-2.9493,-2.9493,12.1747,-10.8876,5.1455
